time,phase_detrended
7.419999834150075912e+00,3.031066729379525704e-01
7.424999834038317204e+00,2.879300755813738455e-01
7.429999833926558495e+00,2.579022078974961829e-01
7.434999833814799786e+00,2.270620280573565353e-01
7.439999833703041077e+00,2.165485906182564868e-01
7.444999833591282368e+00,2.025813341958380143e-01
7.449999833479523659e+00,1.906877581899708574e-01
7.454999833367764950e+00,1.781322964222664673e-01
7.459999833256006241e+00,1.610725059497100098e-01
7.464999833144247532e+00,1.540041848054274354e-01
7.469999833032488823e+00,1.462240074722163108e-01
7.474999832920730114e+00,1.442115570703492722e-01
7.479999832808971405e+00,1.350153678360386245e-01
7.484999832697212696e+00,1.245707058139036150e-01
7.489999832585453987e+00,1.089413556063894006e-01
7.494999832473695278e+00,9.208183892696997219e-02
7.499999832361936569e+00,7.224794338671136629e-02
7.504999832250177860e+00,5.825907996069723538e-02
7.509999832138419151e+00,4.321153039447267474e-02
7.514999832026660442e+00,1.802719911160588495e-02
7.519999831914901733e+00,-1.521617843277489612e-02
7.524999831803143024e+00,-4.967176564532582717e-02
7.529999831691384315e+00,-8.233133904283507221e-02
7.534999831579625607e+00,-1.154529236700345685e-01
7.539999831467866898e+00,-1.517955329878648563e-01
7.544999831356108189e+00,-1.773519148913345056e-01
7.549999831244349480e+00,-2.038566778175248118e-01
7.554999831132590771e+00,-2.306700673190649198e-01
7.559999831020832062e+00,-2.592368998162157823e-01
7.564999830909073353e+00,-2.918215378940103299e-01
7.569999830797314644e+00,-3.119832176372385746e-01
7.574999830685555935e+00,-3.455469105548285569e-01
7.579999830573797226e+00,-3.769956465847179583e-01
7.584999830462038517e+00,-4.007052073549819404e-01
7.589999830350279808e+00,-4.323706865702012792e-01
7.594999830238521099e+00,-4.712154081228512315e-01
7.599999830126762390e+00,-4.996166441356846288e-01
7.604999830015003681e+00,-5.325968227587758452e-01
7.609999829903244972e+00,-5.587808604273918345e-01
7.614999829791486263e+00,-5.837290000516035526e-01
7.619999829679727554e+00,-6.016496730371807544e-01
7.624999829567968845e+00,-6.210379819028359893e-01
7.629999829456210136e+00,-6.383853958783103355e-01
7.634999829344451427e+00,-6.479428633484518585e-01
7.639999829232692719e+00,-6.606766351154107486e-01
7.644999829120934010e+00,-6.720862348805225484e-01
7.649999829009175301e+00,-6.819098696654688485e-01
7.654999828897416592e+00,-6.869778233952650304e-01
7.659999828785657883e+00,-6.960585189557788599e-01
7.664999828673899174e+00,-7.013378151130589266e-01
7.669999828562140465e+00,-7.058395365182168479e-01
7.674999828450381756e+00,-7.117619839583047003e-01
7.679999828338623047e+00,-7.176919591682837662e-01
7.684999828226864338e+00,-7.257063406769164171e-01
7.689999828115105629e+00,-7.357638840860463159e-01
7.694999828003346920e+00,-7.497916662262973375e-01
7.699999827891588211e+00,-7.654668223959741891e-01
7.704999827779829502e+00,-7.859003562700297429e-01
7.709999827668070793e+00,-8.038563144061967591e-01
7.714999827556312084e+00,-8.317532238961362623e-01
7.719999827444553375e+00,-8.592309046914283766e-01
7.724999827332794666e+00,-8.910859915184698998e-01
7.729999827221035957e+00,-9.187576101858065947e-01
7.734999827109277248e+00,-9.448137344595970433e-01
7.739999826997518539e+00,-9.763163272973633955e-01
7.744999826885759830e+00,-9.995997085444925379e-01
7.749999826774001122e+00,-1.024591020620480020e+00
7.754999826662242413e+00,-1.037658610632857359e+00
7.759999826550483704e+00,-1.055988045615415594e+00
7.764999826438724995e+00,-1.071149026023593187e+00
7.769999826326966286e+00,-1.081533316640439724e+00
7.774999826215207577e+00,-1.090231953395722098e+00
7.779999826103448868e+00,-1.101487362499994349e+00
7.784999825991690159e+00,-1.106646282190909769e+00
7.789999825879931450e+00,-1.115987503218464072e+00
7.794999825768172741e+00,-1.129247870239895146e+00
7.799999825656414032e+00,-1.135039225067093982e+00
7.804999825544655323e+00,-1.148687618307232983e+00
7.809999825432896614e+00,-1.157713300920572008e+00
7.814999825321137905e+00,-1.166431044598856825e+00
7.819999825209379196e+00,-1.174691859964922980e+00
7.824999825097620487e+00,-1.195416356930507407e+00
7.829999824985861778e+00,-1.214774481620440660e+00
7.834999824874103069e+00,-1.239093172695748146e+00
7.839999824762344360e+00,-1.263430139081899828e+00
7.844999824650585651e+00,-1.266648979384315643e+00
7.849999824538826942e+00,-1.258566657714566439e+00
7.854999824427068233e+00,-1.237486138615343734e+00
7.859999824315309525e+00,-1.211178126612839634e+00
7.864999824203550816e+00,-1.167384261993067884e+00
7.869999824091792107e+00,-1.128726282153028171e+00
7.874999823980033398e+00,-1.109276628121426578e+00
7.879999823868274689e+00,-1.123204779238776041e+00
7.884999823756515980e+00,-1.165248184667078801e+00
7.889999823644757271e+00,-1.237864175247424869e+00
7.894999823532998562e+00,-1.338781283861783189e+00
7.899999823421239853e+00,-1.417399363207199503e+00
7.904999823309481144e+00,-1.452779185061926270e+00
7.909999823197722435e+00,-1.471954641381791884e+00
7.914999823085963726e+00,-1.502926060442165035e+00
7.919999822974205017e+00,-1.545036960289254413e+00
7.924999822862446308e+00,-1.572878815086068194e+00
7.929999822750687599e+00,-1.590386132143426723e+00
7.934999822638928890e+00,-1.592568978203381835e+00
7.939999822527170181e+00,-1.582144281306441691e+00
7.944999822415411472e+00,-1.563018763623172935e+00
7.949999822303652763e+00,-1.532461821216082765e+00
7.954999822191894054e+00,-1.490007384522659351e+00
7.959999822080135345e+00,-1.454892677496952391e+00
7.964999821968376637e+00,-1.410835140554000944e+00
7.969999821856617928e+00,-1.380552897532174583e+00
7.974999821744859219e+00,-1.332243760383834186e+00
7.979999821633100510e+00,-1.283114216891106274e+00
7.984999821521341801e+00,-1.225865538148759759e+00
7.989999821409583092e+00,-1.169994842165299032e+00
7.994999821297824383e+00,-1.119125733615459195e+00
7.999999821186065674e+00,-1.057146556098288892e+00
8.004999821074306965e+00,-1.024052559020438791e+00
8.009999820962548256e+00,-9.956875013949431086e-01
8.014999820850789547e+00,-9.826827076834552255e-01
8.019999820739030838e+00,-9.676496658734301537e-01
8.024999820627272129e+00,-9.494581194933091606e-01
8.029999820515513420e+00,-9.448866507261139969e-01
8.034999820403754711e+00,-9.267192377659461133e-01
8.039999820291996002e+00,-9.060902486184381210e-01
8.044999820180237293e+00,-8.830393490968149184e-01
8.049999820068478584e+00,-8.587277436985096823e-01
8.054999819956719875e+00,-8.276476770212659595e-01
8.059999819844961166e+00,-8.030757921155651236e-01
8.064999819733202457e+00,-7.705824610877458625e-01
8.069999819621443748e+00,-7.446563457366131011e-01
8.074999819509685040e+00,-7.199585710852742793e-01
8.079999819397926331e+00,-7.009785903723539935e-01
8.084999819286167622e+00,-6.811700665859330428e-01
8.089999819174408913e+00,-6.694200366933924506e-01
8.094999819062650204e+00,-6.501608284379523095e-01
8.099999818950891495e+00,-6.357655538220932101e-01
8.104999818839132786e+00,-6.217718791619171181e-01
8.109999818727374077e+00,-6.077486934350087022e-01
8.114999818615615368e+00,-5.918173550052139298e-01
8.119999818503856659e+00,-5.763162407441835278e-01
8.124999818392097950e+00,-5.682762461889032668e-01
8.129999818280339241e+00,-5.753498637462766130e-01
8.134999818168580532e+00,-5.900970863839225533e-01
8.139999818056821823e+00,-5.881760617465792151e-01
8.144999817945063114e+00,-5.987507148849688932e-01
8.149999817833304405e+00,-6.108649577621132476e-01
8.154999817721545696e+00,-6.376338763917448471e-01
8.159999817609786987e+00,-6.555487537269544251e-01
8.164999817498028278e+00,-6.618456752782586605e-01
8.169999817386269569e+00,-6.704156280938367019e-01
8.174999817274510860e+00,-6.803327173833499941e-01
8.179999817162752151e+00,-6.856976858570671407e-01
8.184999817050993443e+00,-6.924907312808179505e-01
8.189999816939234734e+00,-7.005698118252563500e-01
8.194999816827476025e+00,-6.950888217981989747e-01
8.199999816715717316e+00,-6.901025541127854268e-01
8.204999816603958607e+00,-6.935147963939498617e-01
8.209999816492199898e+00,-6.888707980807036169e-01
8.214999816380441189e+00,-7.009115911651817576e-01
8.219999816268682480e+00,-7.119080115212219617e-01
8.224999816156923771e+00,-7.227825049627656373e-01
8.229999816045165062e+00,-7.372785399405361595e-01
8.234999815933406353e+00,-7.548539898856101438e-01
8.239999815821647644e+00,-7.730133340817972876e-01
8.244999815709888935e+00,-7.905684166210524833e-01
8.249999815598130226e+00,-8.106337660819951108e-01
8.254999815486371517e+00,-8.291939086225084132e-01
8.259999815374612808e+00,-8.385562455443562602e-01
8.264999815262854099e+00,-8.548133605555898740e-01
8.269999815151095390e+00,-8.594955643389339262e-01
8.274999815039336681e+00,-8.754068975111273243e-01
8.279999814927577972e+00,-8.869898798696254083e-01
8.284999814815819263e+00,-8.998093347599422920e-01
8.289999814704060555e+00,-9.172267268697458231e-01
8.294999814592301846e+00,-9.331077887749890110e-01
8.299999814480543137e+00,-9.444030890495342945e-01
8.304999814368784428e+00,-9.595100640129667902e-01
8.309999814257025719e+00,-9.657595148500495164e-01
8.314999814145267010e+00,-9.743744977044439537e-01
8.319999814033508301e+00,-9.744240892179010238e-01
8.324999813921749592e+00,-9.782987341329201225e-01
8.329999813809990883e+00,-9.748006435671392467e-01
8.334999813698232174e+00,-9.747801132339857233e-01
8.339999813586473465e+00,-9.738319416263772066e-01
8.344999813474714756e+00,-9.679581125552378928e-01
8.349999813362956047e+00,-9.688111137674497719e-01
8.354999813251197338e+00,-9.670384019001172504e-01
8.359999813139438629e+00,-9.675859406633640081e-01
8.364999813027679920e+00,-9.687346321742105193e-01
8.369999812915921211e+00,-9.697105256715656818e-01
8.374999812804162502e+00,-9.676550999339588177e-01
8.379999812692403793e+00,-9.694581197716605203e-01
8.384999812580645084e+00,-9.804044930916797629e-01
8.389999812468886375e+00,-9.842341037860899977e-01
8.394999812357127666e+00,-9.938473745818166005e-01
8.399999812245368958e+00,-9.969379609583006729e-01
8.404999812133610249e+00,-1.012671159887229777e+00
8.409999812021851540e+00,-1.012208788857411834e+00
8.414999811910092831e+00,-1.017904655877404085e+00
8.419999811798334122e+00,-1.022725532851696206e+00
8.424999811686575413e+00,-1.033140430571429125e+00
8.429999811574816704e+00,-1.029711647792216578e+00
8.434999811463057995e+00,-1.034067468935035761e+00
8.439999811351299286e+00,-1.038005585079303295e+00
8.444999811239540577e+00,-1.036613252890173698e+00
8.449999811127781868e+00,-1.038927270831555782e+00
8.454999811016023159e+00,-1.028267244629303967e+00
8.459999810904264450e+00,-1.029419628692730848e+00
8.464999810792505741e+00,-1.028256050371553432e+00
8.469999810680747032e+00,-1.018802854562061766e+00
8.474999810568988323e+00,-1.010781000796027396e+00
8.479999810457229614e+00,-1.004017178567980562e+00
8.484999810345470905e+00,-9.853973891511758065e-01
8.489999810233712196e+00,-9.759768466652654073e-01
8.494999810121953487e+00,-9.614557359371778134e-01
8.499999810010194778e+00,-9.534498538955324953e-01
8.504999809898436069e+00,-9.244759549004242238e-01
8.509999809786677361e+00,-9.078346758397444205e-01
8.514999809674918652e+00,-8.914518998106983894e-01
8.519999809563159943e+00,-8.768012684074748542e-01
8.524999809451401234e+00,-8.631094209887664181e-01
8.529999809339642525e+00,-8.642076328626373538e-01
8.534999809227883816e+00,-8.546473866510684303e-01
8.539999809116125107e+00,-8.307973212650443529e-01
8.544999809004366398e+00,-7.898172466260333646e-01
8.549999808892607689e+00,-7.466740456313223362e-01
8.554999808780848980e+00,-6.904258092137391944e-01
8.559999808669090271e+00,-6.185871785798953137e-01
8.564999808557331562e+00,-5.382018990920962587e-01
8.569999808445572853e+00,-4.732022146790508810e-01
8.574999808333814144e+00,-4.428701460639872245e-01
8.579999808222055435e+00,-4.442950215297065686e-01
8.584999808110296726e+00,-4.760621242383262786e-01
8.589999807998538017e+00,-5.472312366602527511e-01
8.594999807886779308e+00,-6.206541429078176186e-01
8.599999807775020599e+00,-6.614564261976920712e-01
8.604999807663261890e+00,-6.763257227347279077e-01
8.609999807551503181e+00,-6.967634347475166745e-01
8.614999807439744473e+00,-7.181697391652455131e-01
8.619999807327985764e+00,-7.214162912411687945e-01
8.624999807216227055e+00,-7.178673463453777437e-01
8.629999807104468346e+00,-7.023092814028586428e-01
8.634999806992709637e+00,-6.816848188698791944e-01
8.639999806880950928e+00,-6.381246245934879546e-01
8.644999806769192219e+00,-5.948763676946686729e-01
8.649999806657433510e+00,-5.482825837676190694e-01
8.654999806545674801e+00,-5.049038311810207791e-01
8.659999806433916092e+00,-4.653219007424986842e-01
8.664999806322157383e+00,-4.272467216138575719e-01
8.669999806210398674e+00,-3.806808111602615341e-01
8.674999806098639965e+00,-3.361354806175276266e-01
8.679999805986881256e+00,-2.879681562840858966e-01
8.684999805875122547e+00,-2.382488089665932840e-01
8.689999805763363838e+00,-1.959145581850032514e-01
8.694999805651605129e+00,-1.529413466478390937e-01
8.699999805539846420e+00,-1.206531488765896221e-01
8.704999805428087711e+00,-1.030235576396978381e-01
8.709999805316329002e+00,-8.772495080511433230e-02
8.714999805204570293e+00,-6.913687430919024379e-02
8.719999805092811584e+00,-6.660095715409042327e-02
8.724999804981052876e+00,-4.912472644451915116e-02
8.729999804869294167e+00,-3.313520559723182046e-02
8.734999804757535458e+00,-1.184375734789666623e-02
8.739999804645776749e+00,1.027880824536397952e-02
8.744999804534018040e+00,4.076580873468582666e-02
8.749999804422259331e+00,7.575871834256764359e-02
8.754999804310500622e+00,1.191965507808592228e-01
8.759999804198741913e+00,1.582872581314105354e-01
8.764999804086983204e+00,1.974530861984176155e-01
8.769999803975224495e+00,2.311348453209616238e-01
8.774999803863465786e+00,2.630948161460429091e-01
8.779999803751707077e+00,2.979966267548377346e-01
8.784999803639948368e+00,3.268789900006501270e-01
8.789999803528189659e+00,3.512516866835633245e-01
8.794999803416430950e+00,3.772226765361974543e-01
8.799999803304672241e+00,4.064232298053993553e-01
8.804999803192913532e+00,4.338336459797500488e-01
8.809999803081154823e+00,4.611143971343363290e-01
8.814999802969396114e+00,4.856312604461305860e-01
8.819999802857637405e+00,5.118448957815848743e-01
8.824999802745878696e+00,5.305639948142490958e-01
8.829999802634119987e+00,5.247288076933314116e-01
8.834999802522361279e+00,5.275420573310665162e-01
8.839999802410602570e+00,5.435561000591979663e-01
8.844999802298843861e+00,5.670008594577304883e-01
8.849999802187085152e+00,5.860105642913535640e-01
8.854999802075326443e+00,6.010971820390378362e-01
8.859999801963567734e+00,6.192730773558623447e-01
8.864999801851809025e+00,6.369153940113312373e-01
8.869999801740050316e+00,6.562752732262335797e-01
8.874999801628291607e+00,6.699632595340991870e-01
8.879999801516532898e+00,6.884006586072075606e-01
8.884999801404774189e+00,7.007997242022576678e-01
8.889999801293015480e+00,7.120323588970620676e-01
8.894999801181256771e+00,7.236060402669877156e-01
8.899999801069498062e+00,7.410027831372838492e-01
8.904999800957739353e+00,7.579079340460799230e-01
8.909999800845980644e+00,7.749589608618205894e-01
8.914999800734221935e+00,7.865885492317272742e-01
8.919999800622463226e+00,7.921446653043671127e-01
8.924999800510704517e+00,7.948321349054485729e-01
8.929999800398945808e+00,7.945298716802371430e-01
8.934999800287187099e+00,7.890466754196103771e-01
8.939999800175428391e+00,7.797010483768587186e-01
8.944999800063669682e+00,7.739123935268339416e-01
8.949999799951910973e+00,7.615271932076068673e-01
8.954999799840152264e+00,7.521464977751866066e-01
8.959999799728393555e+00,7.297784966333806800e-01
8.964999799616634846e+00,7.213193259065029395e-01
8.969999799504876137e+00,7.005703880628773028e-01
8.974999799393117428e+00,6.890720519620336937e-01
8.979999799281358719e+00,6.703531734032486256e-01
8.984999799169600010e+00,6.547227746905761592e-01
8.989999799057841301e+00,6.392679659647790835e-01
8.994999798946082592e+00,6.236676387057236148e-01
