real,imag,mag,phase,unwrapped_phase
-5.618277171938647371e+03,-4.700066574602059518e+03,7.325002674840362488e+03,-2.444948880735460239e+00,3.838236426444125104e+00
-5.647546976098760751e+03,-4.669536932166278348e+03,7.327984853157593534e+03,-2.450707265156184977e+00,3.832478042023400366e+00
-5.658317481954443792e+03,-4.644801456218245221e+03,7.320569465163102905e+03,-2.454248850689923600e+00,3.828936456489661744e+00
-5.665373829601036050e+03,-4.571596830520889853e+03,7.279832292708187197e+03,-2.462636436886290081e+00,3.820548870293295263e+00
-5.730748280307177083e+03,-4.450229531517152282e+03,7.255757626563268786e+03,-2.481313094467862523e+00,3.801872212711722820e+00
-5.815581133917939951e+03,-4.332862794488307372e+03,7.252219241104291541e+03,-2.501271052040323628e+00,3.781914255139261716e+00
-5.830038748836742343e+03,-4.224332594427496588e+03,7.199606772684216594e+03,-2.514559462601668294e+00,3.768625844577917050e+00
-5.902017034824628354e+03,-4.098878863204331537e+03,7.185722859572538255e+03,-2.534575736128082291e+00,3.748609571051503053e+00
-5.948024376013304391e+03,-3.943971716057881167e+03,7.136799483992317619e+03,-2.556082410907399183e+00,3.727102896272186161e+00
-6.018718004385336826e+03,-3.767434924793003120e+03,7.100600842806351466e+03,-2.582308288535668961e+00,3.700877018643916383e+00
-6.096747389016953093e+03,-3.609817975476751144e+03,7.085274485971598551e+03,-2.607010261171220478e+00,3.676175046008364866e+00
-6.128418357644034586e+03,-3.434238458114117748e+03,7.025062658332553838e+03,-2.630815671020633850e+00,3.652369636158951494e+00
-6.201498988870446738e+03,-3.262485356402318303e+03,7.007310497594689878e+03,-2.657299287539457211e+00,3.625886019640128133e+00
-6.298112430145123653e+03,-3.064335897418357035e+03,7.004025604961426325e+03,-2.688764198937148908e+00,3.594421108242436436e+00
-6.353306965541351929e+03,-2.867681814362785644e+03,6.970517081739581954e+03,-2.717601372042888208e+00,3.565583935136697136e+00
-6.416638969821737192e+03,-2.679648629859771972e+03,6.953687687015021766e+03,-2.745998543057888597e+00,3.537186764121696747e+00
-6.456519186380655810e+03,-2.476364717805917280e+03,6.915129949588475029e+03,-2.775351728528074435e+00,3.507833578651510908e+00
-6.496171169863009709e+03,-2.315571128446872535e+03,6.896528802162437387e+03,-2.799181836814893742e+00,3.484003470364691601e+00
-6.514899449375959193e+03,-2.139522854548744363e+03,6.857220492343496517e+03,-2.824284511541326204e+00,3.458900795638259140e+00
-6.528493128274181799e+03,-1.984642279676469798e+03,6.823490859098634246e+03,-2.846472939017522297e+00,3.436712368162063047e+00
-6.576887159532198893e+03,-1.880469576561143413e+03,6.840439352672571658e+03,-2.863101972912878601e+00,3.420083334266706743e+00
-6.594580669662381297e+03,-1.805290478312396317e+03,6.837219311954981094e+03,-2.874385540266257699e+00,3.408799766913327645e+00
-6.630601975059984397e+03,-1.727477528086872098e+03,6.851938496638341348e+03,-2.886727258802268548e+00,3.396458048377316796e+00
-6.668533150054267026e+03,-1.704178843228623009e+03,6.882845334821981851e+03,-2.891392366322044882e+00,3.391792940857540462e+00
-6.624171213083765906e+03,-1.694861324608080849e+03,6.837557982927815829e+03,-2.891106221777085317e+00,3.392079085402500027e+00
-6.660642176894855766e+03,-1.690265258066600836e+03,6.871764755232646166e+03,-2.893069747941433345e+00,3.390115559238151999e+00
-6.666133764919400164e+03,-1.675561769737615123e+03,6.873488678684555452e+03,-2.895339707784872374e+00,3.387845599394712970e+00
-6.680007955245300764e+03,-1.681933892931915807e+03,6.888498232730672498e+03,-2.894933558480232261e+00,3.388251748699353083e+00
-6.687192246330037960e+03,-1.696941237000067986e+03,6.899141229255124017e+03,-2.893078403486251560e+00,3.390106903693333784e+00
-6.718543328222841410e+03,-1.714924000789518686e+03,6.933959098645706945e+03,-2.891676740208001029e+00,3.391508566971584315e+00
-6.735863085445334946e+03,-1.718116234842005497e+03,6.951530400012131395e+03,-2.891847998006284115e+00,3.391337309173301229e+00
-6.747701514360911460e+03,-1.675351940526676799e+03,6.952573613528664282e+03,-2.898228916049155668e+00,3.384956391130429676e+00
-6.771160182521540264e+03,-1.689188983743630160e+03,6.978679648770673339e+03,-2.897114592798003319e+00,3.386070714381582025e+00
-6.761833655507978619e+03,-1.646987795695662044e+03,6.959523200904704026e+03,-2.902673737817689670e+00,3.380511569361895674e+00
-6.746773211709069983e+03,-1.655981914961582788e+03,6.947029931770479379e+03,-2.900902803716383982e+00,3.382282503463201362e+00
-6.801956645717813444e+03,-1.626659621559986363e+03,6.993756911320153449e+03,-2.906855471174906835e+00,3.376329836004678508e+00
-6.829853754797971305e+03,-1.596069239692769315e+03,7.013867644161913631e+03,-2.912022396861468021e+00,3.371162910318117323e+00
-6.815897353741171173e+03,-1.558419552041498264e+03,6.991790059557075438e+03,-2.916811748783544100e+00,3.366373558396041243e+00
-6.834364813990190669e+03,-1.541569157472932147e+03,7.006067219059418676e+03,-2.919743890458664115e+00,3.363441416720921229e+00
-6.866403710936365314e+03,-1.486269848199872513e+03,7.025417993488271350e+03,-2.928425857466927074e+00,3.354759449712658270e+00
-6.841652056118698965e+03,-1.467031474354638249e+03,6.997169728092950209e+03,-2.930364723600255239e+00,3.352820583579330105e+00
-6.855564326179839554e+03,-1.427368643159838939e+03,7.002581200804857872e+03,-2.936319441528649321e+00,3.346865865650936023e+00
-6.878251262049800062e+03,-1.401653109943311847e+03,7.019613370015717919e+03,-2.940564706265433426e+00,3.342620600914151918e+00
-6.832128773192805966e+03,-1.351249467561972779e+03,6.964471171386637252e+03,-2.946333879835274061e+00,3.336851427344311283e+00
-6.829819125763968259e+03,-1.311987393516950306e+03,6.954691956614518858e+03,-2.951807604323467338e+00,3.331377702856118006e+00
-6.856983420698326881e+03,-1.288427305218229321e+03,6.976981191931337889e+03,-2.955858299544158019e+00,3.327327007635427325e+00
-6.864951097400073195e+03,-1.225609492026718272e+03,6.973497845173572387e+03,-2.964922566559494044e+00,3.318262740620091300e+00
-6.821719072014626363e+03,-1.190798854807455200e+03,6.924872057308989497e+03,-2.968774005078041345e+00,3.314411302101543999e+00
-6.853722456818534738e+03,-1.109708428701030471e+03,6.942979498157026683e+03,-2.981072463789825377e+00,3.302112843389759966e+00
-6.847858389112430814e+03,-1.032273964863788478e+03,6.925225920926558501e+03,-2.991975100060674908e+00,3.291210207118910436e+00
-6.851805670836934951e+03,-1.009033654365732787e+03,6.925705008629507574e+03,-2.995378233831487158e+00,3.287807073348098186e+00
-6.830431126748121642e+03,-9.554784168023224993e+02,6.896936159065465290e+03,-3.002608992219133022e+00,3.280576314960452322e+00
-6.856954358229521858e+03,-9.054921733589123960e+02,6.916483148743810489e+03,-3.010297755986706125e+00,3.272887551192879219e+00
-6.817165398834595180e+03,-8.933784803645353350e+02,6.875454107493271295e+03,-3.011286831425958432e+00,3.271898475753626911e+00
-6.865965054189464354e+03,-9.036867800638509607e+02,6.925180569617884430e+03,-3.010726555933846527e+00,3.272458751245738817e+00
-6.850844078251512656e+03,-8.812882278707585328e+02,6.907295673785610234e+03,-3.013655904528187879e+00,3.269529402651397465e+00
-6.849218595266131160e+03,-8.943446989823571585e+02,6.907361855754857970e+03,-3.011751101472342818e+00,3.271434205707242526e+00
-6.824404160740414227e+03,-8.727037739297579719e+02,6.879978490239800522e+03,-3.014403127637137469e+00,3.268782179542447874e+00
-6.843678565127891488e+03,-9.078948561490217344e+02,6.903637401588586727e+03,-3.009700962770716526e+00,3.273484344408868818e+00
-6.876645183244786494e+03,-9.486484111170796041e+02,6.941770868024865194e+03,-3.004505697636835393e+00,3.278679609542749951e+00
-6.883490246156833564e+03,-9.701794465232586617e+02,6.951524014731764510e+03,-3.001572005085693551e+00,3.281613302093891793e+00
-6.889922264850146348e+03,-1.013648354884386208e+03,6.964087291457337415e+03,-2.995520089994506474e+00,3.287665217185078870e+00
-6.869749166330823755e+03,-1.066356629554684332e+03,6.952019136171756145e+03,-2.987596666024421754e+00,3.295588641155163590e+00
-6.850667460256730919e+03,-1.121396709518694252e+03,6.941842351360319299e+03,-2.979340025875243381e+00,3.303845281304341963e+00
-6.838793041886607170e+03,-1.229563303826775837e+03,6.948447034256942061e+03,-2.963700766447276980e+00,3.319484540732308364e+00
-6.835821191921240825e+03,-1.319032831450066169e+03,6.961917765843166308e+03,-2.950976416714362394e+00,3.332208890465222950e+00
-6.820055926145663761e+03,-1.354801419408592892e+03,6.953319331210534074e+03,-2.945495886517875750e+00,3.337689420661709594e+00
-6.806071019108541805e+03,-1.395425706856058696e+03,6.947648207883291434e+03,-2.939368514612418437e+00,3.343816792567166907e+00
-6.768469683072903536e+03,-1.333477221551772345e+03,6.898575458098174749e+03,-2.947070751862705951e+00,3.336114555316879393e+00
-6.738683264005723686e+03,-1.212483211010951891e+03,6.846894746494519495e+03,-2.963568679182096766e+00,3.319616627997488578e+00
-6.795534972798481249e+03,-1.109871840641099425e+03,6.885572675469725255e+03,-2.979698355802807175e+00,3.303486951376778169e+00
-6.817446840599196548e+03,-1.170235966246926409e+03,6.917155025087543436e+03,-2.971596257543902997e+00,3.311589049635682347e+00
-6.916821668817564387e+03,-1.347101245346786072e+03,7.046779673257782633e+03,-2.949243233437851330e+00,3.333942073741734013e+00
-6.940348885570085258e+03,-1.562665884569842774e+03,7.114096381145842315e+03,-2.920129089882017137e+00,3.363056217297568207e+00
-6.955553978462066880e+03,-1.864919206639617414e+03,7.201225923035107371e+03,-2.879634433560108508e+00,3.403550873619476835e+00
-6.873373303093058894e+03,-2.335500320102604292e+03,7.259326574061243264e+03,-2.814042815033332090e+00,3.469142492146253254e+00
-6.805839206884247687e+03,-2.855780425911970724e+03,7.380713322639266153e+03,-2.744298447422347298e+00,3.538886859757238046e+00
-6.647655824509505692e+03,-3.179375901607324522e+03,7.368837023903876798e+03,-2.695479484093260325e+00,3.587705823086325019e+00
-6.551538680773015585e+03,-3.183045347865777785e+03,7.283847662618638424e+03,-2.689331423892387107e+00,3.593853883287198236e+00
-6.552515064826803609e+03,-3.065985651074964153e+03,7.234343210504999661e+03,-2.703945204406658309e+00,3.579240102772927035e+00
-6.556769020475237085e+03,-2.728540490810918072e+03,7.101841535676396234e+03,-2.747249513190360037e+00,3.535935793989225306e+00
-6.518949161045910841e+03,-2.189089242389172796e+03,6.876685966033724071e+03,-2.817620144479778155e+00,3.465565162699807189e+00
-6.578334908987795643e+03,-1.862343443449069355e+03,6.836871600093511006e+03,-2.865709272572158905e+00,3.417476034607426438e+00
-6.615468740682514181e+03,-1.771131328588767474e+03,6.848454777689351431e+03,-2.880001752287547845e+00,3.403183554892037499e+00
-6.624072777321927788e+03,-1.590381599037345268e+03,6.812316330721439954e+03,-2.905961439240813515e+00,3.377223867938771829e+00
-6.558166792219979470e+03,-1.276135283433829500e+03,6.681173020974807514e+03,-2.949407089611209898e+00,3.333778217568375446e+00
-6.632630373502724069e+03,-1.111192150108607620e+03,6.725067558469124378e+03,-2.975600048716170232e+00,3.307585258463415112e+00
-6.721973230372943362e+03,-1.102438393332770374e+03,6.811776164917971983e+03,-2.979034648343046321e+00,3.304150658836539023e+00
-6.740152242596401265e+03,-1.138207761282305455e+03,6.835581113645026562e+03,-2.974301213506473474e+00,3.308884093673111870e+00
-6.787324068330402952e+03,-1.157003406397969684e+03,6.885232377411360176e+03,-2.972750275946466569e+00,3.310435031233118774e+00
-6.818676033852947512e+03,-1.184001708888807798e+03,6.920708265870783180e+03,-2.969665910389577057e+00,3.313519396790008287e+00
-6.773826848378887007e+03,-1.251730374348195937e+03,6.888509207505244376e+03,-2.958864672035340870e+00,3.324320635144244473e+00
-6.768604090301050746e+03,-1.336956382770561277e+03,6.899380675152739059e+03,-2.946579756418210128e+00,3.336605550761375216e+00
-6.786601660552354588e+03,-1.463689313218320422e+03,6.942647081959553361e+03,-2.929172955221231334e+00,3.354012351958354010e+00
-6.722197190436017991e+03,-1.634048015790071986e+03,6.917951140692840454e+03,-2.903135168284377343e+00,3.380050138895208001e+00
-6.694367294383593617e+03,-1.823691066699964267e+03,6.938328514770251786e+03,-2.875625023614694076e+00,3.407560283564891268e+00
-6.587425927922258779e+03,-2.172204911316477592e+03,6.936328606158293951e+03,-2.823070392696206632e+00,3.460114914483378712e+00
-6.503980837773351595e+03,-2.527276798270353538e+03,6.977742812199272521e+03,-2.770975057156417787e+00,3.512210250023167557e+00
-6.337999762559246847e+03,-2.902962681948601585e+03,6.971185933755266888e+03,-2.712085166127836011e+00,3.571100141051749333e+00
-6.131853795962917502e+03,-3.202640000255178165e+03,6.917841711567222774e+03,-2.660268102908108556e+00,3.622917204271476788e+00
-5.980662282874695848e+03,-3.507703717396524553e+03,6.933419553931333212e+03,-2.611153132768127882e+00,3.672032174411457461e+00
-5.864881171697305035e+03,-3.772839069107452815e+03,6.973603501742348271e+03,-2.569946581465309077e+00,3.713238725714276267e+00
-5.733233324995944713e+03,-3.950861950431476544e+03,6.962705976142556210e+03,-2.538208900614097541e+00,3.744976406565487803e+00
-5.685284524646351201e+03,-4.100613444268683452e+03,7.009813888078652781e+03,-2.516735054034560548e+00,3.766450253145024796e+00
-5.625840109886192295e+03,-4.204223806352911197e+03,7.023216838166741582e+03,-2.499817965488329019e+00,3.783367341691256325e+00
-5.553504541652533590e+03,-4.305708106697176845e+03,7.027128502755098452e+03,-2.482086634417379312e+00,3.801098672762206032e+00
-5.611508388855880185e+03,-4.398031980354149709e+03,7.129636154700866427e+03,-2.476837731014652544e+00,3.806347576164932800e+00
-5.541914313797454270e+03,-4.456389401301845282e+03,7.111414821082266826e+03,-2.464341791807536985e+00,3.818843515372048358e+00
-5.550408359001288773e+03,-4.555438991078843173e+03,7.180463589011005752e+03,-2.454333027240058307e+00,3.828852279939527037e+00
-5.506589511836747988e+03,-4.677242391952262551e+03,7.224896154613282306e+03,-2.437452797952759820e+00,3.845732509226825524e+00
-5.516521273695410855e+03,-4.804496422722637362e+03,7.315407906541416196e+03,-2.425073209421132692e+00,3.858112097758452652e+00
-5.446834730573793422e+03,-4.939384755730065081e+03,7.352926651838943144e+03,-2.405013675469100054e+00,3.878171631710485290e+00
-5.392759056655791937e+03,-5.079057378764636269e+03,7.408014180597022460e+03,-2.386142292554878530e+00,3.897043014624706814e+00
-5.275121246474731379e+03,-5.228517456195842897e+03,7.427267260221202378e+03,-2.360631379710711908e+00,3.922553927468873436e+00
-5.187971354331149996e+03,-5.355411089164167606e+03,7.456237302239187557e+03,-2.340314798701592203e+00,3.942870508477993141e+00
-5.091098381752050045e+03,-5.408136966111445872e+03,7.427464451405974614e+03,-2.326007313137766097e+00,3.957177994041819247e+00
-5.033507588007427330e+03,-5.473523799976051123e+03,7.436105259302925333e+03,-2.314340684466230424e+00,3.968844622713354919e+00
-4.973383863515507073e+03,-5.549620696263935315e+03,7.452035757179204666e+03,-2.301489401893040743e+00,3.981695905286544601e+00
-4.945628413796825043e+03,-5.577443413503018746e+03,7.454335345165436593e+03,-2.296225553814255083e+00,3.986959753365330261e+00
-4.912913237974233198e+03,-5.567612800867818805e+03,7.425296545206100745e+03,-2.293807359736744100e+00,3.989377947442841243e+00
-4.929501705796074020e+03,-5.591794475787510237e+03,7.454404907629724221e+03,-2.293329604569626756e+00,3.989855702609958588e+00
-4.899693766564859288e+03,-5.568072977899025318e+03,7.416902028025168875e+03,-2.292429876225230423e+00,3.990755430954354921e+00
-4.920940568935960982e+03,-5.545908356168280079e+03,7.414361441015465061e+03,-2.296556038771045305e+00,3.986629268408540039e+00
-4.935686476450713599e+03,-5.503823719697318666e+03,7.392771911219856520e+03,-2.301826293174119797e+00,3.981359014005465546e+00
-4.957664391509600136e+03,-5.506579730007161743e+03,7.409511221515762372e+03,-2.303786243085776952e+00,3.979399064093808391e+00
-4.882160303342880070e+03,-5.497947054320661664e+03,7.352748536408020300e+03,-2.296940200162006285e+00,3.986245107017579059e+00
-4.898847580925372313e+03,-5.573240820493757383e+03,7.420223774547253925e+03,-2.291884179280992306e+00,3.991301127898593037e+00
-4.878074013330223352e+03,-5.567841936259779686e+03,7.402463772738146872e+03,-2.290257906256867759e+00,3.992927400922717585e+00
-4.977991351531627515e+03,-5.438235430312701283e+03,7.372570955333834718e+03,-2.312037914009645423e+00,3.971147393169939921e+00
-5.100761252487440288e+03,-5.262997710369876586e+03,7.329182099950566226e+03,-2.340541558841325642e+00,3.942643748338259702e+00
